ID,Income,Recency,MntWines,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Seniority,Children
5138,28320.0,68,19,14,3,2,4,1,1,0,3,8,65,717,1
5393,23763.0,64,22,6,6,2,6,1,1,0,3,7,38,907,1
10413,72570.0,67,274,216,151,141,224,1,4,6,12,1,31,251,0
5015,34529.0,94,68,38,3,6,41,2,2,2,3,7,39,839,1
10868,70792.0,82,344,654,104,11,114,2,3,4,10,3,64,578,0
10676,63211.0,3,145,459,205,26,145,2,3,8,7,2,33,1055,0
2495,83891.0,24,217,350,111,85,15,1,4,7,10,1,41,195,1
7842,36065.0,54,18,34,10,2,3,3,3,0,3,8,47,641,2
9955,39898.0,20,69,26,12,7,12,2,3,0,4,7,61,395,1
6663,51141.0,96,144,7,0,0,6,1,3,1,4,5,75,512,0
2162,56939.0,19,256,103,90,29,49,2,3,3,10,3,39,470,1
3434,80872.0,60,483,567,94,12,108,1,4,4,10,1,64,27,0
7919,72335.0,2,1285,653,28,21,0,1,10,4,8,8,39,871,0
5626,61798.0,13,338,89,11,8,13,1,4,2,9,4,51,404,0
6428,76842.0,37,605,345,84,54,32,1,1,8,7,0,65,302,0
8514,29478.0,59,8,7,3,1,1,1,1,0,3,6,39,349,1
10448,46998.0,55,172,86,45,6,27,5,5,3,5,7,59,801,1
2109,96843.0,60,448,951,40,17,17,1,6,11,10,2,25,618,0
7530,56551.0,48,67,32,17,2,16,3,2,1,4,4,65,180,2
8925,70053.0,38,512,98,81,179,89,3,8,5,10,5,50,665,1
3009,71670.0,8,1462,128,0,0,160,1,5,3,6,6,53,481,0
6355,44359.0,19,20,14,7,3,1,3,2,0,4,3,37,198,2
3517,40887.0,32,50,44,10,10,43,3,3,1,3,9,63,575,2
1158,48877.0,27,102,15,2,0,24,1,3,0,4,7,49,245,1
6203,74485.0,58,499,815,173,49,49,1,6,7,12,3,68,495,0
7165,64474.0,59,381,172,56,86,93,2,8,2,10,5,43,436,1
3595,77226.0,29,631,239,128,76,21,2,6,8,12,3,52,307,1
8537,72643.0,60,526,553,123,94,53,1,3,10,7,2,66,673,0
4331,85738.0,41,913,376,17,26,13,1,3,6,11,1,37,343,0
6281,55686.0,27,673,199,37,47,26,2,6,3,5,4,49,686,1
4338,39062.0,28,23,9,0,0,12,1,1,0,3,4,32,282,1
2452,34600.0,8,199,60,8,3,15,5,5,2,5,8,44,730,2
9507,40794.0,18,261,73,4,23,50,2,6,3,5,7,40,546,1
8360,54690.0,76,111,37,7,9,18,3,3,1,5,3,44,539,2
10311,4428.0,0,16,12,2,4,321,0,25,0,0,1,46,601,1
5117,32632.0,32,63,137,153,19,53,2,4,4,8,5,52,1058,0
4867,38236.0,2,58,18,2,0,10,4,3,0,4,7,47,468,2
9289,36781.0,16,29,17,0,3,13,1,2,1,2,8,36,89,1
10913,31385.0,56,3,12,0,1,9,1,1,0,2,8,31,964,1
3032,24570.0,97,28,62,11,14,44,3,4,0,4,9,31,673,1
8524,25509.0,15,40,30,10,7,11,3,3,0,3,9,41,835,1
3334,94642.0,35,879,797,106,143,143,0,5,7,9,1,64,30,0
4470,58646.0,3,62,44,6,5,22,1,2,1,4,4,53,452,1
1406,53201.0,49,280,81,20,0,27,8,6,3,5,7,40,395,2
8619,21994.0,4,9,6,3,1,3,1,0,0,3,5,58,738,1
10821,57113.0,45,182,33,0,2,42,6,4,1,5,7,37,578,2
4552,51373.0,37,83,101,64,26,117,1,3,5,3,4,24,558,0
898,23477.0,39,38,54,3,8,29,3,3,0,4,8,29,437,1
9797,58116.0,38,228,130,4,11,51,2,3,3,8,2,59,263,1
10949,72968.0,8,1092,592,145,37,55,1,5,5,8,3,52,381,0
8212,39791.0,89,85,27,13,13,21,2,3,1,4,7,44,644,1
6248,91712.0,47,1276,746,94,29,48,0,9,7,11,3,68,441,0
10164,94472.0,75,1017,417,108,100,16,1,5,5,5,5,57,303,1
4547,13672.0,86,6,9,2,1,5,2,1,0,3,8,55,624,2
6815,96547.0,4,448,125,52,101,62,0,7,6,8,2,35,223,0
4122,79205.0,73,504,117,179,28,44,1,6,5,4,4,40,855,0
10841,56559.0,46,226,133,41,31,31,3,4,3,8,4,40,737,1
5370,32644.0,38,239,141,0,7,23,4,7,1,6,8,42,715,1
176,67506.0,73,90,67,33,36,67,1,4,1,6,3,35,334,1
4860,24206.0,66,7,8,3,2,3,1,1,0,3,6,45,516,1
10757,28420.0,36,4,5,2,0,0,1,1,0,2,6,48,373,1
4023,22979.0,29,16,19,20,21,22,3,3,2,2,8,45,936,1
6679,33279.0,29,10,3,0,0,0,1,0,0,3,3,49,26,0
9923,46423.0,6,68,16,0,0,8,3,2,0,4,7,43,470,2
7181,30368.0,97,35,13,2,0,2,2,2,0,3,8,38,539,1
3599,63684.0,61,575,428,208,93,80,3,8,4,8,5,45,766,1
405,41638.0,68,315,31,4,0,91,4,5,5,3,8,51,687,1
6870,68805.0,73,182,49,17,13,20,1,3,1,7,2,56,471,1
832,65814.0,90,561,113,10,14,35,3,8,2,10,5,49,332,1
2002,71964.0,81,587,932,180,34,86,1,5,6,5,3,57,591,0
3657,39146.0,1,94,33,13,12,12,3,4,0,4,8,29,686,1
500,96876.0,79,908,735,40,194,21,1,7,7,9,2,38,572,0
1951,34445.0,92,228,122,208,129,30,6,11,2,8,9,34,704,0
3262,68281.0,31,995,417,42,48,41,1,2,9,13,5,57,907,0
4102,37284.0,46,11,2,2,1,6,1,0,0,3,6,40,643,2
7042,36790.0,14,3,14,15,21,10,1,2,1,2,9,32,728,0
10598,27943.0,89,12,16,4,1,3,3,2,0,3,8,48,626,2
255,22263.0,31,17,2,0,0,2,2,1,0,3,6,64,277,2
2375,30261.0,75,8,5,0,3,6,1,0,0,3,8,43,828,3
9829,28587.0,42,22,17,12,10,13,3,2,0,4,6,37,30,1
6214,43815.0,53,14,29,4,7,15,1,2,0,3,6,33,607,1
4954,48195.0,53,106,68,52,7,5,6,4,2,5,6,59,345,2
7861,77027.0,23,820,242,45,0,11,2,8,3,6,4,63,244,1
4837,71322.0,57,753,226,69,10,204,2,8,5,13,4,50,684,1
9423,32765.0,49,13,17,7,3,3,2,2,0,4,5,36,312,1
4198,29672.0,6,9,3,0,4,8,1,0,0,3,6,50,394,2
153,23272.0,29,19,6,4,2,12,1,1,0,3,4,62,441,0
9323,49912.0,5,520,223,32,49,42,4,10,5,7,8,66,906,1
10001,7500.0,98,5,17,13,14,34,4,2,1,3,9,30,1089,1
3945,68117.0,80,618,215,0,17,36,2,11,8,4,6,68,455,1
3799,67225.0,4,315,322,46,7,143,3,7,2,11,5,60,401,1
8625,17649.0,70,15,23,0,5,1,3,3,0,3,8,39,386,1
3491,55914.0,32,384,364,119,101,232,4,11,6,8,7,40,612,1
983,40059.0,82,110,92,28,10,145,1,6,2,3,8,31,460,1
9119,60905.0,27,208,76,36,17,38,2,3,3,7,2,65,599,1
4786,75330.0,94,555,257,93,61,61,4,10,3,12,6,38,996,2
5872,60689.0,23,240,216,63,6,24,4,4,4,10,3,64,725,1
6568,38680.0,97,11,36,15,5,12,1,2,0,3,7,31,644,1
5628,61416.0,25,848,323,201,61,78,1,10,3,10,6,33,517,0
5631,49767.0,92,202,197,55,42,149,1,5,4,8,4,24,695,0
4974,83273.0,98,433,650,16,102,102,10,4,6,9,7,45,828,3
8416,29009.0,19,6,15,10,5,2,2,2,0,3,6,34,398,1
5454,45057.0,80,37,7,3,0,3,1,2,0,3,5,36,719,1
4095,37150.0,80,167,64,49,34,116,8,4,3,6,7,44,783,1
5474,43020.0,79,45,99,4,25,43,3,4,1,4,6,45,397,1
4268,53154.0,50,129,21,0,1,7,1,3,1,4,4,56,117,1
10701,65308.0,60,713,264,120,80,34,1,7,8,12,4,42,418,0
3507,76467.0,44,676,426,210,44,58,2,2,5,5,6,45,867,1
2079,81044.0,0,450,535,73,98,26,1,5,6,10,1,68,370,0
626,32871.0,28,22,12,0,2,5,1,1,0,3,4,64,485,2
4426,55801.0,35,367,51,6,4,95,6,7,2,6,7,40,466,2
2591,76320.0,49,526,214,69,53,35,2,6,3,4,2,56,193,1
10509,36927.0,46,51,16,0,0,4,2,3,0,3,8,60,329,2
6382,48794.0,97,25,11,3,0,15,1,1,0,3,4,62,189,2
6673,23478.0,51,28,27,12,17,39,1,3,0,3,8,50,653,0
7441,71128.0,80,958,447,20,0,31,3,2,10,12,7,42,935,1
1071,70179.0,10,532,168,69,44,133,3,7,3,13,5,39,529,1
10061,59462.0,29,724,143,0,8,196,2,9,2,12,7,65,610,1
8775,38361.0,74,39,56,20,8,14,3,3,1,3,7,46,370,1
2345,70038.0,54,587,348,71,54,130,1,4,4,8,2,33,433,0
322,42554.0,93,29,11,0,0,0,2,2,0,3,4,37,396,2
10897,67445.0,63,757,217,29,80,11,5,9,6,12,6,41,754,1
123,67046.0,92,544,133,23,151,107,2,4,5,4,2,64,579,1
6103,42192.0,40,40,15,17,6,7,1,2,1,3,4,67,571,0
7899,77610.0,70,1245,332,21,33,16,2,4,7,4,7,63,794,1
10500,31761.0,96,19,20,16,14,28,2,3,0,4,5,31,242,1
1655,34350.0,81,16,15,2,1,11,1,1,0,3,7,36,439,1
2406,54591.0,63,376,94,12,9,24,3,6,2,8,5,66,603,1
2712,71866.0,85,184,178,103,39,33,1,6,3,10,3,59,372,1
5517,25293.0,51,15,11,0,2,9,1,1,1,2,8,46,473,1
10643,42000.0,23,124,267,85,59,35,2,5,2,11,5,28,457,0
2254,69520.0,95,627,414,121,80,93,1,9,6,5,5,32,543,0
10281,64713.0,11,180,241,13,54,54,2,5,5,7,4,45,183,1
6958,27889.0,42,14,4,0,0,8,1,1,1,2,6,38,604,1
954,22123.0,77,3,24,34,7,31,1,2,1,3,5,55,280,0
4643,27803.0,40,8,46,38,9,49,2,3,0,4,8,42,858,1
6497,51651.0,32,293,23,13,6,92,4,6,2,5,8,55,904,1
5396,68487.0,48,758,385,33,89,89,1,9,7,13,4,27,718,0
1052,56796.0,24,656,161,62,47,37,3,8,9,7,7,46,684,1
2802,87000.0,61,196,607,67,17,49,1,4,6,7,2,23,747,0
6343,79823.0,6,835,380,114,73,43,1,6,9,7,2,56,276,1
6507,30828.0,16,16,15,2,0,12,2,1,1,4,3,35,631,1
7901,34109.0,39,9,5,2,1,4,1,0,0,3,4,44,569,1
4865,53367.0,2,229,140,10,3,11,7,5,1,8,7,41,488,2
2686,22390.0,49,0,4,15,1,5,1,1,0,2,7,46,437,0
3107,71322.0,31,121,124,24,15,42,1,4,1,7,2,39,330,1
7734,79244.0,58,471,125,212,61,245,1,4,10,7,1,22,743,0
1146,49912.0,5,520,223,32,49,42,4,10,5,7,8,66,906,1
11031,48699.0,90,26,10,2,0,1,1,1,0,3,5,65,590,2
7428,80144.0,47,240,445,250,192,108,1,3,7,8,1,40,458,0
975,54252.0,25,178,26,8,4,44,5,4,1,5,6,59,583,2
1103,81929.0,60,1486,278,49,0,185,2,4,4,10,6,39,824,1
3422,76068.0,67,1115,128,33,12,76,1,2,3,4,6,40,763,1
1055,53204.0,40,29,8,2,0,6,1,1,0,3,4,39,287,2
6544,67911.0,63,529,356,63,28,0,3,6,7,11,3,66,224,1
1241,14796.0,1,13,8,7,4,16,2,1,0,3,9,31,836,1
2909,78128.0,89,934,230,16,24,36,2,8,4,6,3,41,316,1
5802,14188.0,40,2,11,16,12,27,1,2,0,4,6,43,672,0
1407,20425.0,5,4,5,3,16,17,2,2,0,3,7,29,794,1
6183,58646.0,3,62,44,6,5,22,1,2,1,4,4,53,452,1
340,72967.0,1,158,179,0,0,125,2,7,2,8,5,45,747,1
5991,48150.0,24,173,39,3,2,47,3,5,1,4,7,66,513,1
3104,82332.0,89,830,968,51,79,19,1,5,3,12,2,54,836,0
9729,58275.0,48,189,253,56,43,64,6,8,2,7,7,60,694,2
1008,44953.0,31,728,133,11,8,124,1,7,3,13,6,34,741,0
11091,34587.0,68,7,9,2,0,2,2,1,0,3,4,62,230,2
3969,43018.0,46,35,17,7,6,64,1,2,2,2,5,41,720,1
1916,45736.0,92,188,180,20,3,43,5,7,1,6,7,61,526,1
9907,66476.0,80,742,152,25,9,57,2,6,8,10,4,46,629,1
87,27733.0,16,0,5,26,2,17,2,2,0,3,7,34,493,1
8659,69805.0,50,750,174,13,10,20,2,6,8,11,2,63,345,1
6262,72217.0,93,816,450,55,56,154,1,3,10,8,2,53,454,0
6147,25818.0,51,5,8,2,2,9,1,0,1,2,7,44,805,1
8832,37509.0,24,37,56,12,8,5,2,3,0,4,7,39,753,1
10067,25176.0,79,4,4,0,0,5,1,1,0,2,7,39,450,2
7532,43586.0,26,99,11,4,0,16,3,3,0,4,8,35,854,1
4915,53230.0,86,176,98,136,21,229,4,5,2,12,5,59,1029,1
2115,50116.0,68,54,10,0,0,2,2,1,0,4,5,58,195,2
2088,84906.0,98,997,414,99,30,76,1,5,6,12,2,43,631,0
2493,61286.0,34,356,107,19,9,117,2,7,1,8,5,49,692,1
6292,82333.0,60,1311,359,46,89,17,1,4,3,10,2,29,642,0
1631,65220.0,3,890,292,0,25,12,4,8,4,7,6,50,1028,0
10104,33590.0,65,4,2,0,0,2,1,1,0,2,7,41,661,3
3006,30992.0,83,17,14,7,3,2,1,1,0,3,7,39,619,1
3919,72309.0,64,960,883,50,38,0,1,5,6,8,3,39,424,0
11181,156924.0,85,2,2,1,1,1,0,0,0,0,0,66,490,0
642,16005.0,69,1,2,20,30,47,3,2,1,2,8,35,870,1
4369,65487.0,48,240,500,199,0,163,3,3,5,6,2,58,92,0
10127,58692.0,21,301,61,4,7,11,1,8,2,4,7,50,211,1
271,40590.0,30,154,50,6,11,37,5,3,4,3,6,46,690,2
4973,20587.0,39,2,6,4,1,9,1,1,1,2,7,45,57,1
2948,62637.0,76,104,48,4,12,5,1,2,2,5,2,61,363,1
2715,29435.0,11,70,37,4,2,64,4,3,2,2,9,49,937,2
10432,19346.0,26,2,9,3,6,2,1,1,0,3,8,41,336,1
9216,35788.0,34,23,11,3,1,4,2,2,0,3,6,44,343,2
7124,36997.0,72,43,12,8,0,27,5,2,1,4,5,47,729,2
9727,23539.0,13,4,11,16,1,25,1,2,0,4,6,58,307,0
5136,65333.0,58,654,92,0,15,30,7,9,4,8,6,42,349,1
9790,78499.0,12,912,170,47,36,97,1,11,3,4,4,58,404,0
1818,29732.0,23,25,8,0,1,4,1,2,0,2,9,44,282,1
1100,41275.0,33,24,22,0,2,9,4,3,1,3,5,55,283,3
7873,63516.0,30,141,114,15,14,5,4,4,1,7,5,42,573,2
10609,42769.0,15,71,13,3,1,0,2,1,1,4,4,53,387,1
6950,49572.0,25,35,16,0,1,1,2,2,0,3,7,57,382,2
7233,69209.0,4,496,849,229,48,128,2,5,3,6,4,43,836,0
9481,17148.0,80,9,11,13,10,16,4,3,1,3,8,39,338,1
7699,40590.0,30,154,50,6,11,37,5,3,4,3,6,46,690,2
2711,30560.0,6,9,5,4,5,7,1,1,0,3,7,39,553,1
8933,32146.0,16,26,23,4,7,3,2,2,0,4,6,32,27,1
8726,41713.0,57,77,44,10,10,25,5,3,1,4,6,51,247,2
1515,34176.0,9,11,7,4,2,2,1,1,0,3,3,40,344,1
5186,58482.0,59,576,115,19,7,7,2,7,4,9,6,60,29,1
10157,59686.0,78,89,89,34,42,5,1,4,1,6,4,50,341,1
5667,60896.0,90,1013,399,60,46,153,3,9,10,4,6,51,782,1
902,62994.0,74,224,48,4,12,12,1,6,2,4,6,35,273,1
977,47320.0,10,200,111,50,15,19,6,5,1,8,6,58,723,1
7313,74859.0,63,570,614,133,102,73,1,6,5,11,3,66,666,0
7600,15253.0,13,1,3,8,1,13,2,1,0,3,7,23,430,1
9706,31560.0,98,62,20,4,0,7,2,2,1,3,8,41,556,1
2429,72071.0,4,531,300,150,138,150,3,5,4,8,2,61,686,1
3520,91172.0,94,162,818,0,28,56,0,4,3,7,3,25,645,0
10394,90000.0,91,675,133,94,192,241,1,4,8,5,1,31,374,0
4548,41967.0,66,23,10,0,2,15,1,1,0,3,4,34,404,2
9362,69263.0,14,492,32,13,5,21,1,9,1,7,6,50,243,1
3968,65706.0,77,918,129,13,0,129,1,11,3,12,7,45,552,0
4084,60934.0,41,224,155,192,93,54,2,6,4,11,4,40,349,1
6721,71965.0,21,572,286,50,38,248,3,6,3,5,3,64,521,1
2829,65210.0,25,626,70,0,7,28,2,9,3,8,6,60,90,1
1772,79174.0,2,1074,518,193,92,129,1,5,6,7,2,40,426,0
1544,81380.0,51,741,689,224,68,103,1,4,2,10,2,48,740,0
492,48432.0,3,322,50,4,3,42,5,7,1,6,8,42,805,1
4377,52914.0,32,254,44,30,10,227,2,7,3,3,7,44,549,1
4541,38946.0,84,116,82,6,6,41,2,3,1,6,5,60,434,1
1321,26067.0,49,22,18,0,2,12,3,3,0,3,8,41,630,1
8858,44325.0,69,516,21,0,0,5,4,8,2,7,8,43,547,1
3266,42523.0,96,14,11,3,26,35,1,1,1,4,2,51,253,0
11187,26487.0,23,2,10,12,14,23,3,2,1,3,5,37,591,1
8207,53233.0,18,28,9,3,0,0,1,1,0,3,4,58,289,1
9723,67716.0,8,530,217,62,9,56,4,7,4,13,5,55,457,1
2666,76234.0,21,519,167,130,0,41,1,8,3,11,3,43,213,1
5721,84117.0,60,611,749,59,45,26,1,7,10,6,2,59,57,0
10652,65487.0,48,240,500,199,0,163,3,3,5,6,2,58,92,0
1646,25224.0,36,4,12,11,2,8,2,1,1,3,3,43,291,1
4418,89616.0,36,671,655,145,111,15,1,7,5,12,2,32,675,0
2656,40851.0,63,23,7,0,4,24,1,1,1,2,7,44,679,2
7990,27469.0,2,9,2,3,2,0,1,0,0,3,6,68,1058,0
8722,82347.0,38,556,845,202,133,63,1,7,7,10,3,58,934,0
7118,73803.0,61,833,363,52,26,174,2,9,5,6,6,58,1089,1
2980,8820.0,52,12,13,4,2,4,4,3,0,3,8,63,650,2
1839,43322.0,25,56,48,10,2,18,1,3,0,4,7,41,255,0
10722,55593.0,63,293,124,11,4,106,2,6,6,3,6,42,498,1
2632,50501.0,10,297,38,13,0,152,7,5,4,4,6,61,562,2
9014,37085.0,65,39,16,2,0,3,4,3,0,3,8,40,189,2
7620,16185.0,71,5,16,21,8,45,2,2,2,2,8,25,603,1
10968,57731.0,0,266,300,65,8,44,4,8,8,6,6,46,769,1
11133,48432.0,3,322,50,4,3,42,5,7,1,6,8,42,805,1
2736,73807.0,88,366,156,71,78,54,2,5,5,11,2,37,699,1
1876,18929.0,15,32,8,23,4,18,1,1,0,4,6,25,684,0
5959,35893.0,80,158,23,0,0,18,6,3,1,5,8,47,808,2
1092,61014.0,17,269,495,182,43,29,4,9,3,4,7,35,784,1
4333,32144.0,76,41,10,0,0,3,4,2,1,3,7,61,284,2
3850,14918.0,52,3,3,15,4,15,1,1,0,3,6,52,903,1
6168,45146.0,28,33,5,0,0,15,2,1,1,2,4,52,535,2
607,41769.0,31,302,131,32,0,27,6,8,1,7,8,60,687,1
10469,88325.0,42,519,860,93,27,53,1,6,2,9,2,34,244,0
6983,38054.0,24,23,17,2,1,0,2,2,0,3,7,65,361,2
3661,80617.0,42,594,631,72,55,32,1,4,6,8,2,20,752,0
9303,5305.0,12,12,7,1,3,5,0,1,0,0,13,39,520,1
692,36807.0,88,4,5,0,0,5,1,1,0,2,6,61,742,2
736,28427.0,67,18,19,3,3,6,2,2,0,3,8,32,651,1
9589,82032.0,54,332,377,149,125,57,0,4,6,7,1,67,242,0
4838,22775.0,40,5,8,0,0,1,1,1,0,2,8,37,561,1
9246,40101.0,73,171,129,26,24,62,4,6,1,6,7,30,809,1
6261,58025.0,81,270,88,11,48,22,3,3,2,10,4,36,401,1
7366,75777.0,12,712,538,69,13,80,1,3,6,11,1,33,634,0
10659,7500.0,7,2,11,3,8,21,4,3,2,2,7,36,545,1
1448,33562.0,33,21,12,0,3,3,3,2,0,4,4,52,190,3
4286,57642.0,24,580,58,8,0,27,3,7,6,6,4,45,122,1
4749,58554.0,55,368,68,38,0,88,6,8,2,6,7,47,827,2
4478,63777.0,87,457,106,15,17,53,8,11,1,6,8,36,648,2
4201,57967.0,39,229,137,4,0,91,5,4,2,8,5,53,669,1
10084,24434.0,9,3,8,20,0,17,2,2,1,2,7,43,228,2
7004,11012.0,82,24,26,7,1,23,3,3,1,2,9,31,656,1
9817,44802.0,71,853,143,13,10,20,2,9,4,12,8,45,863,0
8080,26816.0,50,5,6,3,4,3,1,0,0,3,4,29,867,0
9432,666666.0,23,9,18,8,1,12,4,3,1,3,6,38,694,1
8372,34421.0,81,3,7,6,2,9,1,1,0,2,7,41,724,1
10870,61223.0,46,709,182,42,118,247,2,9,3,4,5,48,567,1
4001,64014.0,56,406,30,0,0,8,7,8,2,5,7,69,87,3
7270,56981.0,91,908,217,32,12,24,1,2,3,13,6,34,341,0
8235,69245.0,8,428,214,80,30,61,2,6,5,10,3,59,342,1
9405,52869.0,40,84,61,2,1,21,3,3,1,4,7,61,808,2
