ID,Age,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan
3073,54,51,92821,2,"3,20",3,0,0
3074,29,149,94611,1,"1,50",1,0,0
3075,39,31,95039,1,"1,40",3,88,0
3076,26,85,95616,2,"1,60",3,0,0
3077,29,62,92672,2,"1,75",3,0,0
3078,46,44,95112,1,"0,30",1,110,0
3079,38,63,92325,3,"0,50",3,190,0
3080,55,23,95616,2,"0,30",1,0,0
3081,48,40,94063,3,"2,20",2,87,0
3082,36,78,95064,2,"4,50",3,204,0
3083,39,40,92122,3,"0,90",3,129,0
3084,40,78,90720,4,"2,40",1,0,0
3085,26,129,90028,3,"0,70",2,0,1
3086,55,71,91311,3,"0,30",2,0,0
3087,61,23,94720,3,"0,30",3,0,0
3088,57,15,94303,2,"0,30",1,0,0
3089,56,28,94720,1,"1,30",1,138,0
3090,31,23,94110,3,"1,00",1,95,0
3091,61,19,91109,1,"1,50",3,0,0
3092,58,42,95020,3,"1,40",3,158,0
3093,43,113,90036,2,"0,40",1,325,0
3094,29,34,90717,4,"0,40",2,0,0
3095,50,19,90272,1,"0,50",2,104,0
3096,49,43,94109,1,"1,60",2,0,0
3097,43,179,94108,3,"1,20",1,0,1
3098,58,44,92182,3,"2,20",3,0,0
3099,41,21,92024,2,"0,10",2,0,0
3100,65,115,92647,1,"2,50",1,174,0
3101,52,81,90024,4,"3,80",2,0,0
3102,55,91,93555,2,"2,80",1,0,0
3103,49,30,90095,4,"0,90",2,0,0
3104,52,55,92129,3,"1,40",3,0,0
3105,56,48,91775,2,"2,10",3,0,0
3106,30,23,94122,4,"0,30",2,121,0
3107,36,21,92084,3,"0,10",2,0,0
3108,41,55,92374,2,"1,70",1,0,0
3109,42,21,95678,3,"1,00",2,0,0
3110,60,40,93940,3,"2,20",3,0,0
3111,44,30,95020,4,"0,30",1,0,0
3112,34,78,90095,3,"0,60",2,0,0
3113,56,65,92677,2,"3,20",3,0,0
3114,31,50,91330,4,"2,10",3,209,0
3115,29,55,90024,4,"2,00",2,0,0
3116,31,111,94305,2,"0,20",1,0,0
3117,36,21,92008,3,"0,10",2,0,0
3118,42,65,92614,3,"0,50",3,256,0
3119,64,114,90095,1,"0,80",3,0,0
3120,61,54,91320,3,"0,90",3,179,0
3121,35,75,94542,2,"1,70",2,0,0
3122,28,13,91791,4,"0,40",1,0,0
3123,38,54,90095,2,"0,60",3,218,0
3124,44,22,94546,3,"1,00",2,126,0
3125,45,198,95053,2,"2,80",1,0,0
3126,46,18,92521,1,"0,20",1,0,0
3127,57,74,92780,4,"0,70",1,0,0
3128,40,61,94539,4,"0,20",3,0,0
3129,38,64,94115,2,"1,80",1,0,0
3130,39,10,92705,2,"0,30",2,0,0
3131,23,82,92152,2,"1,80",2,0,0
3132,47,61,94025,3,"2,70",2,168,0
3133,32,83,94302,2,"2,50",1,148,0
3134,30,73,93711,3,"2,60",3,0,0
3135,54,22,95060,2,"0,40",1,89,0
3136,25,91,95039,2,"1,80",2,321,0
3137,60,65,95354,3,"2,20",3,94,0
3138,61,13,91711,3,"0,50",1,0,0
3139,36,103,93555,1,"4,60",1,255,0
3140,52,95,92130,1,"0,30",1,0,0
3141,33,31,94303,4,"1,00",1,0,0
3142,57,131,90405,3,"0,60",1,0,1
3143,34,175,95051,4,"1,10",3,0,1
3144,50,38,91105,4,"0,10",1,0,0
3145,43,104,91711,3,"1,00",1,0,0
3146,34,114,94305,3,"3,30",3,0,1
3147,26,38,91910,4,"1,70",2,0,0
3148,26,30,94024,4,"1,30",3,0,0
3149,48,19,95616,2,"0,10",3,106,0
3150,49,25,95192,4,"1,00",1,0,0
3151,47,124,90027,4,"5,00",3,0,1
3152,43,20,94110,3,"0,50",1,0,0
3153,40,83,90275,1,"1,00",3,0,0
3154,31,18,94111,4,"0,30",2,0,0
3155,27,99,94305,1,"3,00",3,149,1
3156,55,62,92626,3,"0,30",2,0,0
3157,54,24,92647,1,"0,10",2,0,0
3158,23,13,94720,4,"1,00",1,84,0
3159,54,64,90095,2,"0,80",3,0,0
3160,57,62,92831,3,"2,67",1,240,0
3161,41,158,94304,1,"4,70",2,0,1
3162,28,88,94024,1,"5,40",1,0,0
3163,33,28,94109,4,"0,80",1,0,0
3164,51,52,94132,2,"1,00",3,0,0
3165,28,82,95136,4,"0,00",1,0,0
3166,63,140,91711,2,"6,90",1,97,0
3167,29,80,90028,1,"0,80",2,0,0
3168,62,58,94720,4,"1,20",2,228,0
3169,51,180,94701,1,"1,70",1,0,0
3170,52,55,94608,1,"1,60",2,227,0
3171,43,65,94110,3,"2,67",2,100,0
3172,39,62,91910,3,"2,33",2,0,0
3173,35,23,95670,4,"0,30",1,0,0
3174,34,35,94309,1,"1,70",1,0,0
3175,49,35,94701,4,"0,20",2,0,0
3176,43,74,92009,4,"0,40",1,0,0
3177,48,14,91330,3,"0,40",1,0,0
3178,30,83,91007,2,"1,50",3,199,0
3179,46,71,95814,4,"1,90",3,0,0
3180,43,53,90245,2,"0,70",1,130,0
3181,27,103,92121,2,"0,60",1,84,0
3182,39,109,95827,1,"1,70",1,0,0
3183,58,60,94304,2,"1,90",2,94,0
3184,44,12,94542,3,"0,67",2,0,0
3185,39,141,92354,2,"8,00",1,0,0
3186,35,128,92843,1,"3,80",1,0,0
3187,41,98,95192,3,"1,00",1,296,0
3188,43,41,94035,1,"0,50",3,0,0
3189,55,90,90717,2,"4,50",3,0,0
3190,32,31,92675,1,"0,30",1,0,0
3191,56,74,91335,1,"3,00",3,0,0
3192,30,83,93101,4,"1,80",3,0,0
3193,65,35,94005,1,"0,50",3,0,0
3194,31,140,95616,1,"4,00",1,0,0
3195,41,65,90019,3,"0,50",3,0,0
3196,55,35,90007,3,"1,40",1,0,0
3197,37,73,94043,4,"1,80",3,0,0
3198,34,29,93555,1,"1,50",2,0,0
3199,34,55,92122,4,"2,00",2,147,0
3200,33,20,95521,4,"0,70",2,0,0
3201,48,70,92122,1,"2,80",2,0,0
3202,28,81,92121,4,"0,20",1,0,0
3203,30,25,92173,2,"0,30",1,0,0
3204,44,119,92677,2,"7,50",1,239,0
3205,61,49,90095,4,"1,70",2,185,0
3206,59,38,92407,1,"1,40",1,0,0
3207,33,80,91103,2,"1,50",3,0,0
3208,56,84,93407,1,"4,30",1,0,0
3209,53,61,95032,4,"1,60",2,0,0
3210,42,173,91355,2,"1,50",2,373,1
3211,43,60,94301,2,"2,50",1,0,0
3212,35,83,90277,2,"4,50",3,0,0
3213,61,59,92697,1,"2,80",2,0,0
3214,39,32,90212,3,"2,00",3,116,0
3215,61,33,91775,3,"0,10",3,0,0
3216,40,19,90630,4,"0,20",3,0,0
3217,34,14,95014,4,"0,30",1,0,0
3218,65,94,93022,4,"4,10",1,120,1
3219,40,154,94122,2,"6,10",1,325,0
3220,39,33,92346,1,"2,00",2,0,0
3221,61,28,93302,2,"0,20",3,135,0
3222,40,44,93407,1,"1,80",1,0,0
3223,49,81,93107,2,"0,80",3,0,0
3224,43,29,95126,1,"0,50",3,0,0
3225,45,58,94025,3,"0,30",3,0,0
3226,52,38,95064,4,"0,90",2,0,0
3227,32,82,93943,3,"1,50",1,0,0
3228,31,18,94720,1,"0,40",3,0,0
3229,27,45,94305,2,"1,70",2,0,0
3230,33,64,92507,4,"3,40",1,0,0
3231,65,48,94708,3,"2,40",1,0,0
3232,62,24,90717,1,"0,30",3,0,0
3233,55,65,92093,4,"2,00",3,0,0
3234,46,111,95037,1,"0,00",1,329,0
3235,37,114,91107,3,"0,60",2,0,0
3236,60,39,91711,2,"1,60",3,0,0
3237,44,19,94112,1,"0,75",3,0,0
3238,35,22,94085,3,"0,10",2,0,0
3239,52,49,94928,4,"1,10",2,0,0
3240,30,40,90095,1,"0,30",1,0,0
3241,62,63,93407,1,"1,60",1,118,0
3242,41,55,94305,1,"2,80",1,0,0
3243,38,33,92096,1,"2,00",2,0,0
3244,52,31,92054,4,"1,50",3,0,0
3245,48,24,92624,4,"0,20",1,0,0
3246,47,81,90009,4,"3,60",3,0,0
3247,41,81,95422,1,"0,80",2,223,0
3248,44,113,95032,2,"3,30",1,0,0
3249,31,92,92037,2,"3,30",1,0,0
3250,50,81,92806,1,"1,20",1,0,0
3251,36,101,90212,3,"1,20",3,0,0
3252,52,78,90720,3,"3,00",2,0,0
3253,62,78,92521,2,"0,00",3,0,0
3254,55,35,94025,1,"1,50",2,118,0
3255,61,9,93907,2,"0,30",3,0,0
3256,34,82,95741,4,"2,00",2,0,0
3257,34,41,94305,1,"2,50",3,0,0
3258,59,84,92407,1,"1,80",3,0,0
3259,41,42,91910,4,"2,20",2,185,0
3260,33,54,92251,3,"2,30",1,0,0
3261,55,84,95821,2,"0,00",3,0,0
3262,64,131,91103,1,"3,80",1,0,0
3263,44,85,90024,2,"3,80",3,0,0
3264,32,84,92093,4,"3,40",1,0,0
3265,67,114,95616,4,"2,40",3,0,0
3266,40,61,94612,3,"0,50",3,0,0
3267,57,39,92821,1,"2,20",3,0,0
3268,59,21,95818,2,"1,00",1,120,0
3269,43,111,91423,4,"5,40",3,0,1
3270,58,68,94305,2,"2,80",1,113,0
3271,50,179,94609,4,"3,60",2,0,1
3272,52,93,90291,4,"4,10",2,0,1
3273,35,85,92121,2,"1,80",1,0,0
3274,40,180,90095,1,"4,10",1,0,0
3275,31,110,92123,2,"1,50",3,0,0
3276,32,65,95134,1,"1,20",1,268,0
3277,55,159,92123,1,"3,90",3,0,1
3278,43,81,92121,2,"3,20",1,0,0
3279,31,132,94571,1,"3,80",1,0,0
3280,26,44,94901,1,"2,00",2,0,0
3281,58,98,90277,1,"2,60",1,0,0
3282,51,62,95014,2,"1,50",2,0,0
3283,45,91,95054,1,"4,70",1,0,0
3284,56,29,92152,4,"0,70",2,87,0
3285,25,101,95819,4,"2,10",3,0,0
3286,38,65,91706,3,"0,70",2,0,0
3287,62,58,95020,1,"2,80",2,0,0
3288,39,32,90747,2,"0,80",3,0,0
3289,56,140,94122,4,"0,50",1,292,1
3290,50,44,94303,1,"0,30",1,187,0
3291,52,113,92038,1,"0,10",3,0,0
3292,53,38,94998,1,"1,30",2,0,0
3293,25,13,95616,4,"0,40",1,0,0
3294,44,62,94939,2,"2,50",1,0,0
3295,42,29,93611,3,"2,00",3,0,0
3296,42,141,94960,3,"4,00",2,0,1
3297,63,132,94080,1,"4,40",2,0,1
3298,57,23,93407,1,"0,30",3,0,0
3299,56,11,94110,2,"0,30",1,89,0
3300,60,90,92192,4,"1,90",2,0,0
3301,62,43,92354,1,"1,90",2,0,0
3302,48,59,90086,4,"2,60",1,0,0
3303,37,28,94501,2,"0,80",3,0,0
3304,55,28,94539,2,"0,70",2,82,0
3305,42,108,95120,3,"1,00",1,383,0
3306,39,78,95616,1,"2,80",3,0,0
3307,47,65,90840,1,"2,40",1,0,0
3308,34,25,92038,4,"1,00",1,0,0
3309,48,108,92120,2,"3,80",3,0,0
3310,52,43,94611,4,"0,20",2,0,0
3311,53,95,94720,4,"1,00",2,0,0
3312,49,24,95819,1,"0,30",1,0,0
3313,47,190,94550,2,"8,80",1,0,0
3314,48,24,91950,1,"0,90",3,0,0
3315,38,41,90073,4,"1,70",1,0,0
3316,48,80,94720,3,"1,10",1,0,0
3317,56,63,94501,3,"2,00",3,0,0
3318,65,79,90035,3,"2,00",3,0,0
3319,46,105,90089,4,"3,20",1,0,1
3320,60,153,95136,3,"2,00",3,0,1
3321,50,114,92104,1,"0,60",1,0,0
3322,41,120,94521,1,"5,20",1,0,0
3323,41,104,92008,1,"4,00",3,0,0
3324,60,20,92110,1,"1,30",1,0,0
3325,57,41,91401,1,"1,40",1,0,0
3326,48,35,93302,2,"1,30",1,0,0
3327,53,174,91006,1,"2,90",2,0,1
3328,42,164,93407,1,"1,30",3,0,1
3329,45,22,90230,1,"0,10",1,0,0
3330,35,132,94123,1,"3,80",1,82,0
3331,34,32,95054,4,"1,10",3,0,0
3332,67,21,94607,3,"0,10",3,0,0
3333,36,49,94402,2,"1,67",2,0,0
3334,37,79,91711,4,"0,10",2,280,0
3335,40,30,94720,2,"0,80",3,86,0
3336,35,118,92069,2,"7,80",1,358,0
3337,60,11,94305,4,"0,70",3,0,0
3338,59,61,92008,3,"2,00",3,0,0
3339,35,43,92037,4,"1,20",2,0,0
3340,27,141,95135,4,"5,10",3,354,1
3341,29,54,94104,4,"1,80",3,0,0
3342,35,33,91125,2,"0,30",1,0,0
3343,38,84,91330,3,"1,20",3,121,0
3344,62,125,94801,1,"1,00",3,0,1
3345,43,110,90639,1,"3,40",1,0,0
3346,35,14,94720,4,"1,00",1,0,0
3347,41,65,92037,2,"2,80",1,0,0
3348,65,78,92109,3,"2,00",3,0,0
3349,61,18,94303,3,"0,30",3,0,0
3350,55,95,92407,2,"4,50",3,275,0
3351,28,95,90245,2,"1,80",2,0,0
3352,52,191,92121,1,"1,70",1,0,0
3353,34,19,92521,1,"0,67",3,83,0
3354,49,19,94521,4,"0,60",3,0,0
3355,42,39,92703,1,"0,30",3,0,0
3356,49,93,90036,1,"2,40",1,0,0
3357,49,115,95051,3,"4,60",3,0,1
3358,32,112,94111,1,"2,70",2,408,0
3359,59,40,94536,4,"0,40",1,0,0
3360,43,45,91773,3,"0,60",2,0,0
3361,48,133,90740,1,"5,00",1,0,0
3362,31,85,94117,3,"1,60",1,87,0
3363,30,18,90277,2,"0,30",2,0,0
3364,58,54,93003,4,"1,30",2,0,0
3365,41,41,94143,2,"2,40",2,105,0
3366,38,21,95060,1,"0,67",3,0,0
3367,33,152,90024,1,"6,00",1,0,0
3368,51,53,92122,1,"1,60",2,0,0
3369,45,163,94720,3,"5,33",2,0,1
3370,34,84,95616,4,"0,10",2,0,0
3371,39,59,90033,3,"0,90",3,199,0
3372,44,33,95351,3,"0,50",2,0,0
3373,55,81,94928,4,"4,90",1,209,0
3374,28,182,92660,3,"7,20",2,442,1
3375,57,61,91360,1,"2,20",3,0,0
3376,43,88,90089,4,"1,10",2,0,0
3377,46,170,95136,2,"2,80",1,0,0
3378,35,83,95370,4,"0,70",3,315,0
3379,25,44,94536,4,"0,60",2,0,0
3380,65,83,94305,3,"2,00",3,0,0
3381,64,21,95422,1,"0,80",2,76,0
3382,39,143,91711,1,"3,50",1,0,0
3383,62,103,92182,2,"2,80",1,0,0
3384,46,135,95135,3,"4,10",1,213,1
3385,36,162,94583,1,"8,60",1,153,0
3386,42,73,90089,4,"0,40",1,0,0
3387,35,142,94061,4,"0,80",3,0,1
3388,63,25,94035,2,"0,20",3,0,0
3389,45,115,91320,2,"3,30",1,85,0
3390,27,88,92182,3,"0,80",1,238,0
3391,29,73,94720,3,"0,30",3,0,0
3392,55,94,94109,1,"0,80",3,221,0
3393,32,58,92612,1,"1,00",1,0,0
3394,37,81,95123,3,"0,90",2,0,0
3395,25,113,90089,4,"2,10",3,0,0
3396,41,35,94061,2,"1,40",2,135,0
3397,52,65,93106,1,"0,00",1,0,0
3398,31,170,94010,2,"6,70",1,137,0
3399,40,62,92028,2,"2,40",2,0,0
3400,54,54,94720,2,"2,10",3,97,0
3401,48,39,94065,1,"1,20",2,0,0
3402,39,28,95818,1,"1,40",3,118,0
3403,64,95,90095,2,"0,00",3,0,0
3404,54,82,94709,3,"3,70",2,0,1
3405,39,21,94303,1,"0,60",3,101,0
3406,55,50,94061,2,"2,10",3,0,0
3407,42,34,92177,3,"2,00",3,0,0
3408,58,19,90405,4,"0,70",3,0,0
3409,45,71,90029,4,"1,90",1,0,0
3410,29,113,95351,2,"2,00",2,84,0
3411,36,9,90230,4,"0,20",3,0,0
3412,63,118,94010,1,"2,00",1,427,0
3413,55,79,90029,4,"4,90",1,0,0
3414,54,72,95123,3,"1,40",3,0,0
3415,61,18,95010,1,"1,30",1,0,0
3416,36,93,90720,2,"2,20",1,0,0
3417,61,62,94111,1,"0,00",2,244,0
3418,39,23,90024,3,"1,00",2,0,0
3419,57,40,91775,3,"1,40",3,0,0
3420,35,34,95503,4,"1,70",1,87,0
3421,66,114,94305,1,"0,80",3,0,0
3422,49,125,90245,1,"2,40",1,0,0
3423,48,41,92677,1,"1,40",3,0,0
3424,61,38,93009,2,"1,00",3,0,0
3425,44,45,94539,4,"0,00",2,0,0
3426,23,12,91605,4,"1,00",1,90,0
3427,31,115,90025,2,"1,50",3,189,0
3428,39,175,94080,2,"8,00",1,0,0
3429,45,24,93106,1,"0,90",3,0,0
3430,39,28,91320,2,"1,40",2,108,0
3431,64,32,90291,2,"0,30",1,0,0
3432,64,63,94305,2,"1,70",3,184,0
3433,47,32,95370,1,"1,00",1,0,0
3434,34,60,94306,4,"1,30",1,0,0
3435,56,53,95521,2,"1,60",3,78,0
3436,33,58,92037,4,"1,30",1,0,0
3437,56,42,92104,4,"2,50",2,0,0
3438,57,39,94304,4,"0,70",2,0,0
3439,43,72,94806,1,"2,80",1,271,0
3440,43,80,95020,3,"0,10",1,0,0
3441,26,39,95133,4,"0,60",2,0,0
3442,64,18,94309,2,"0,30",3,0,0
3443,43,30,93940,1,"0,50",3,0,0
3444,44,54,90639,1,"2,80",1,202,0
3445,60,128,93101,1,"0,90",1,0,0
3446,37,38,94701,1,"1,50",2,116,0
3447,56,120,90232,1,"7,40",1,186,0
3448,54,25,90747,4,"0,10",3,109,0
3449,43,85,92606,4,"1,90",3,110,0
3450,57,135,90095,3,"4,80",2,0,1
3451,29,14,94590,4,"0,50",3,0,0
3452,54,70,92182,1,"1,60",3,251,0
3453,61,23,94720,3,"0,40",2,0,0
3454,29,31,94709,4,"0,30",2,0,0
3455,47,132,92120,1,"0,30",1,0,0
3456,43,28,93010,3,"0,50",1,0,0
3457,46,125,94536,2,"4,70",3,0,1
3458,55,91,94110,2,"2,80",1,0,0
3459,48,191,95053,2,"2,80",1,231,0
3460,26,88,94025,2,"1,80",2,0,0
3461,63,84,92691,4,"2,40",3,0,0
3462,57,64,92007,3,"2,00",3,142,0
3463,58,28,94608,2,"0,50",2,146,0
3464,28,149,92121,1,"0,80",1,0,0
3465,61,172,92612,4,"4,25",1,0,1
3466,65,42,95616,1,"1,90",2,0,0
3467,33,53,94122,2,"1,00",2,96,0
3468,63,149,90840,2,"0,20",3,364,1
3469,43,113,93933,2,"1,80",2,0,0
3470,26,79,95630,2,"2,50",1,0,0
3471,57,175,90503,2,"0,50",1,429,0
3472,50,38,95503,1,"1,40",3,0,0
3473,54,120,92672,4,"3,00",2,431,1
3474,59,52,92173,4,"0,70",1,0,0
3475,49,42,92121,2,"0,70",2,0,0
3476,54,13,92037,1,"0,30",1,0,0
3477,65,141,90280,2,"6,90",1,0,0
3478,34,131,94024,2,"4,33",1,156,0
3479,31,133,95747,1,"1,50",3,0,1
3480,31,64,94720,2,"2,50",1,0,0
3481,64,49,94591,2,"1,50",1,0,0
3482,52,34,93023,1,"0,30",3,0,0
3483,57,91,95133,1,"4,30",1,81,0
3484,60,195,90066,1,"4,70",1,0,0
3485,45,53,92104,3,"2,50",2,112,0
3486,39,39,92103,2,"0,80",3,0,0
3487,25,20,92806,4,"1,00",1,0,0
3488,29,104,91711,4,"1,80",3,0,0
3489,40,51,94117,2,"1,10",2,131,0
3490,36,154,91320,3,"6,40",1,0,1
3491,33,38,95814,1,"1,33",1,115,0
3492,51,12,92697,2,"0,40",1,0,0
3493,35,28,94546,1,"0,60",3,0,0
3494,54,33,94710,2,"0,40",3,0,0
3495,29,31,91330,4,"1,50",2,0,0
3496,32,44,91401,1,"1,80",2,192,0
3497,37,49,91711,4,"2,00",3,192,0
3498,55,134,92130,2,"0,30",1,0,0
3499,30,182,93561,4,"0,80",3,94,1
3500,49,114,94550,1,"0,30",1,286,0
3501,51,90,94110,1,"2,80",2,0,0
3502,65,105,91380,4,"1,70",3,0,0
3503,32,58,95616,3,"2,00",1,90,0
3504,29,53,95814,4,"2,10",3,0,0
3505,46,15,95370,4,"0,60",3,0,0
3506,64,103,90304,1,"0,80",3,0,0
3507,27,58,95827,4,"1,80",2,154,0
3508,50,83,91791,1,"2,67",2,0,0
3509,33,125,92182,1,"4,30",3,0,1
3510,38,61,91330,3,"0,90",3,0,0
3511,38,69,92124,3,"2,33",2,0,0
3512,37,89,94609,1,"1,50",3,0,0
3513,46,70,90405,4,"2,90",1,0,0
3514,31,39,94501,2,"1,00",2,0,0
3515,35,41,90024,4,"1,20",2,0,0
3516,50,148,94143,2,"0,40",1,508,0
3517,45,38,93943,3,"0,60",2,148,0
3518,30,95,94234,1,"3,90",3,146,1
3519,60,129,95039,2,"6,00",1,0,0
3520,31,84,94720,4,"1,80",2,0,0
3521,60,29,92126,3,"1,30",2,0,0
3522,36,30,91711,2,"0,80",3,0,0
3523,64,90,94028,2,"0,00",3,134,0
3524,29,150,91302,1,"0,80",1,0,0
3525,58,15,94583,4,"0,90",2,0,0
3526,59,13,96651,4,"0,90",2,0,0
3527,58,9,95008,2,"0,20",3,0,0
3528,35,24,95054,4,"1,10",3,0,0
3529,43,41,90210,3,"2,20",2,0,0
3530,33,25,94132,4,"1,00",1,0,0
3531,54,49,90073,4,"2,80",2,0,0
3532,38,58,94542,3,"0,90",3,128,0
3533,38,141,94022,2,"0,00",1,0,0
3534,57,50,94545,4,"2,10",1,211,0
3535,34,61,95006,3,"2,00",1,0,0
3536,52,65,92104,1,"1,20",1,0,0
3537,50,112,94005,1,"0,30",1,229,0
3538,60,19,92093,3,"0,30",3,0,0
3539,26,23,93561,1,"0,10",2,0,0
3540,56,60,91380,1,"2,20",3,0,0
3541,39,30,94305,4,"0,30",1,0,0
3542,45,144,92106,4,"5,40",1,210,1
3543,30,118,92182,4,"3,00",3,0,1
3544,37,194,94303,2,"0,00",1,0,0
3545,45,109,92037,3,"1,10",1,0,0
3546,48,174,95827,1,"2,40",1,0,0
3547,65,34,94720,1,"1,10",3,119,0
3548,46,84,92354,3,"0,70",2,0,0
3549,40,41,91107,1,"2,00",2,0,0
3550,33,92,90840,3,"1,60",1,0,0
3551,40,19,94609,1,"0,75",3,116,0
3552,60,55,92807,3,"0,50",2,172,0
3553,51,22,93106,4,"0,50",2,0,0
3554,41,155,95070,1,"7,00",1,0,0
3555,37,72,92407,4,"2,00",3,0,0
3556,35,81,91107,1,"2,70",2,0,0
3557,35,30,94303,1,"1,70",1,0,0
3558,46,54,90755,4,"2,90",1,189,0
3559,60,60,94065,3,"2,50",1,0,0
3560,51,68,94065,1,"1,50",2,0,0
3561,31,65,94591,4,"2,20",2,126,0
3562,30,31,94720,3,"1,00",2,142,0
3563,32,169,94596,1,"6,50",3,272,1
3564,53,139,94998,1,"0,90",3,0,1
3565,33,29,94720,1,"0,60",3,0,0
3566,40,43,92120,2,"1,10",2,0,0
3567,57,80,92064,2,"2,80",1,0,0
3568,51,43,91040,1,"1,30",2,123,0
3569,30,194,93407,2,"4,50",1,0,0
3570,41,24,92130,2,"0,80",3,0,0
3571,54,32,91107,2,"0,60",3,0,0
3572,42,153,93955,3,"5,60",1,416,1
3573,30,30,90245,1,"0,40",3,0,0
3574,60,165,90095,3,"5,60",1,0,1
3575,56,64,95123,3,"0,30",2,0,0
3576,63,15,94305,4,"0,60",2,83,0
3577,56,70,90245,3,"0,30",2,0,0
3578,39,32,91016,3,"2,00",3,0,0
3579,29,128,91302,2,"4,10",2,209,1
3580,28,84,94305,1,"2,90",3,102,0
3581,41,62,94553,2,"2,20",3,0,0
3582,28,33,91330,3,"1,00",2,0,0
3583,49,65,92354,1,"0,00",1,0,0
3584,30,33,95112,4,"1,50",2,85,0
3585,63,15,92121,1,"0,80",2,115,0
3586,45,45,92037,3,"1,00",2,0,0
3587,40,132,94131,2,"3,90",1,0,0
3588,28,29,94080,3,"0,10",2,0,0
3589,62,65,91768,1,"0,00",2,0,0
3590,38,52,92807,2,"2,40",2,147,0
3591,32,64,92630,2,"0,10",1,0,0
3592,58,73,94109,2,"2,30",3,224,0
3593,33,20,94704,1,"0,67",3,0,0
3594,60,44,90018,2,"0,30",1,192,0
3595,34,79,95616,1,"2,50",1,0,0
3596,38,104,90025,2,"1,80",2,79,0
3597,44,88,94720,1,"4,70",1,0,0
3598,56,51,92028,3,"2,00",3,0,0
3599,37,61,95120,3,"0,90",2,0,0
3600,45,23,93101,2,"0,10",3,91,0
3601,44,38,90018,2,"2,10",3,95,0
3602,37,75,94305,3,"2,60",2,0,0
3603,47,42,95841,4,"0,10",1,0,0
3604,51,45,92407,4,"0,10",1,0,0
3605,63,59,92612,3,"0,50",2,0,0
3606,61,130,92333,2,"2,60",3,0,1
3607,43,9,96145,2,"0,00",3,96,0
3608,41,62,90401,3,"0,90",3,0,0
3609,59,202,94025,1,"4,70",1,553,0
3610,29,162,94022,1,"4,30",1,0,0
3611,32,93,90029,3,"1,60",1,79,0
3612,64,145,92705,1,"0,90",1,0,0
3613,50,99,90245,1,"4,60",1,368,1
3614,35,148,92672,1,"5,80",3,0,1
3615,34,154,94583,3,"5,40",2,0,1
3616,58,149,95616,2,"6,00",1,0,0
3617,41,69,92507,1,"1,50",3,78,0
3618,37,30,94304,2,"0,30",1,146,0
3619,35,48,92697,2,"1,00",2,0,0
3620,45,42,94703,1,"0,30",3,0,0
3621,53,132,95020,2,"0,30",1,403,0
3622,53,81,91730,3,"1,70",2,193,0
3623,54,60,94901,4,"3,80",2,0,0
3624,28,45,91105,4,"1,70",2,95,0
3625,58,70,92028,1,"1,40",3,0,0
3626,47,71,92037,4,"2,90",1,0,0
3627,24,28,90089,4,"1,00",3,0,0
3628,27,83,90034,2,"0,20",1,0,0
3629,42,131,94949,1,"3,40",1,0,0
3630,50,82,95051,1,"0,00",1,0,0
3631,41,79,95020,1,"4,00",3,225,0
3632,46,51,90089,4,"1,90",3,0,0
3633,46,111,95307,2,"6,30",1,0,0
3634,51,93,90048,1,"0,30",1,0,0
3635,59,73,90009,4,"2,30",3,0,0
3636,58,24,95616,2,"0,50",2,0,0
3637,37,64,96094,3,"0,90",2,0,0
3638,39,104,94608,3,"1,00",1,242,0
3639,47,38,92866,4,"1,90",3,0,0
3640,51,191,94063,1,"8,10",1,0,0
3641,64,53,95821,4,"1,67",3,0,0
3642,59,74,94402,4,"2,30",3,0,0
3643,55,21,92704,4,"0,70",3,0,0
3644,57,80,92606,3,"1,60",3,144,0
3645,59,41,91711,4,"2,50",1,174,0
3646,42,79,92103,1,"3,70",3,0,0
3647,34,141,92056,3,"6,90",2,260,1
3648,41,32,91605,3,"1,00",2,0,0
3649,43,38,95616,3,"2,00",3,0,0
3650,53,85,92691,3,"1,80",2,0,0
3651,47,93,91604,2,"0,80",3,107,0
3652,49,140,90504,1,"1,90",3,0,1
3653,35,69,94704,4,"2,20",2,0,0
3654,52,32,92521,2,"2,00",2,0,0
3655,53,61,94061,4,"0,90",1,177,0
3656,48,125,90086,1,"2,40",1,0,0
3657,35,30,95014,4,"1,00",2,0,0
3658,52,104,94025,2,"2,40",2,0,0
3659,60,24,92612,1,"0,10",1,0,0
3660,33,22,94002,1,"0,40",2,0,0
3661,38,59,93401,2,"2,40",2,0,0
3662,29,120,94553,1,"4,10",2,0,1
3663,35,164,94305,2,"0,00",1,500,0
3664,26,60,94111,4,"1,60",1,0,0
3665,48,43,91791,3,"1,90",2,0,0
3666,43,70,91711,3,"2,33",1,0,0
3667,60,51,94143,2,"2,80",1,0,0
3668,27,59,94590,4,"1,60",1,0,0
3669,38,129,92037,4,"0,30",3,75,1
3670,40,22,95616,2,"1,40",2,0,0
3671,38,29,94402,4,"0,40",2,0,0
3672,50,18,93106,1,"0,40",3,0,0
3673,38,65,91320,3,"0,50",3,0,0
3674,34,65,95134,4,"1,30",1,0,0
3675,42,38,93437,1,"0,20",1,0,0
3676,60,110,92126,2,"2,00",1,0,0
3677,62,22,95818,1,"1,50",2,111,0
3678,59,43,94234,2,"0,30",1,0,0
